direction,hour,month,traffic_volume,day_type,source,road_total_distance,road_avg_gradient,road_max_gradient,road_min_gradient,temperature,humidity,precipitation,wind_speed,pressure,visibility,road_dry,road_light_rain,road_light_snow,visibility_excellent,visibility_good,visibility_moderate,visibility_poor,road_condition,driving_visibility,rush_period_detailed,temperature_normalized_new,humidity_normalized_new,wind_speed_normalized_new,precipitation_normalized_new,traffic_volume_normalized_new,state_vector_rush,rush_separated_reward
nonhyeon_to_sinsa,8,2,1635,weekday,hourly_monthly,450,-1.9637879265679237,6.416152954101556,-5.933879852294922,-1.069090909090909,72.32727272727273,0.0,2.2,1015.6109090909091,1433.2363636363636,True,False,False,True,False,False,False,dry,excellent,morning_rush,0.30435677530017147,0.6744385026737968,0.271604938271605,0.0,0.5943396226415094,"[0.34782608695652173, 0.16666666666666666, 0.5943396226415094, 0.8660254037844387, -0.4999999999999998, 0.8660254037844386, 0.5000000000000001, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0.31551515151515147, 0.7232727272727273, 0.14666666666666667, 0.0, 0.0, 1, 0, 0, 1, 0, 0, 0]",0.3289469701747701
nonhyeon_to_sinsa,8,3,1651,weekday,hourly_monthly,450,-1.9637879265679237,6.416152954101556,-5.933879852294922,5.894915254237288,63.644067796610166,0.0,2.110169491525424,1010.242372881356,1471.4237288135594,True,False,False,True,False,False,False,dry,excellent,morning_rush,0.4357531180044771,0.5722831505483549,0.2605147520401758,0.0,0.6446540880503144,"[0.34782608695652173, 0.25, 0.6446540880503144, 0.8660254037844387, -0.4999999999999998, 1.0, 6.123233995736766e-17, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0.4315819209039548, 0.6364406779661017, 0.14067796610169492, 0.0, 0.0, 1, 0, 0, 1, 0, 0, 0]",0.6089774790301521
nonhyeon_to_sinsa,8,4,1652,weekday,hourly_monthly,450,-1.9637879265679237,6.416152954101556,-5.933879852294922,11.139215686274511,70.45098039215686,0.09411764705882354,2.4313725490196076,1004.8490196078432,1573.8039215686274,True,False,False,True,False,False,False,dry,excellent,morning_rush,0.5347021827598964,0.6523644752018455,0.3001694504962479,0.002712324122732667,0.6477987421383647,"[0.34782608695652173, 0.3333333333333333, 0.6477987421383647, 0.8660254037844387, -0.4999999999999998, 0.8660254037844387, -0.4999999999999998, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0.5189869281045751, 0.7045098039215687, 0.16209150326797384, 0.0031372549019607846, 0.0, 1, 0, 0, 1, 0, 0, 0]",0.7138507502914625
nonhyeon_to_sinsa,8,5,1653,weekday,hourly_monthly,450,-1.9637879265679237,6.416152954101556,-5.933879852294922,17.2,72.18032786885246,0.3508196721311475,2.019672131147541,1003.344262295082,1657.4754098360656,True,False,False,True,False,False,False,dry,excellent,morning_rush,0.6490566037735849,0.6727097396335583,0.2493422384132767,0.01011007700666131,0.6509433962264151,"[0.34782608695652173, 0.4166666666666667, 0.6509433962264151, 0.8660254037844387, -0.4999999999999998, 0.49999999999999994, -0.8660254037844387, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0.62, 0.7218032786885246, 0.13464480874316942, 0.01169398907103825, 0.0, 1, 0, 0, 1, 0, 0, 0]",0.8576860040418837
nonhyeon_to_sinsa,8,6,1689,weekday,hourly_monthly,450,-1.9637879265679237,6.416152954101556,-5.933879852294922,21.57457627118644,80.11864406779661,0.06779661016949153,1.7440677966101696,997.3474576271186,1602.3728813559321,True,False,False,True,False,False,False,dry,excellent,morning_rush,0.731595778701631,0.7661016949152543,0.21531701192718145,0.001953792800273531,0.7641509433962265,"[0.34782608695652173, 0.5, 0.7641509433962265, 0.8660254037844387, -0.4999999999999998, 1.2246467991473532e-16, -1.0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0.6929096045197741, 0.8011864406779661, 0.11627118644067798, 0.0022598870056497176, 0.0, 1, 0, 0, 1, 0, 0, 0]",0.8022676989571379
nonhyeon_to_sinsa,8,7,1689,weekday,hourly_monthly,450,-1.9637879265679237,6.416152954101556,-5.933879852294922,25.347368421052632,87.71929824561404,0.3403508771929824,1.880701754385965,997.4263157894737,1316.2456140350878,True,False,False,True,False,False,False,dry,excellent,morning_rush,0.8027805362462761,0.8555211558307534,0.23218540177604508,0.009808382628039838,0.7641509433962265,"[0.34782608695652173, 0.5833333333333334, 0.7641509433962265, 0.8660254037844387, -0.4999999999999998, -0.4999999999999997, -0.8660254037844388, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0.7557894736842106, 0.8771929824561404, 0.12538011695906434, 0.01134502923976608, 0.0, 1, 0, 0, 1, 0, 0, 0]",0.7812871963949402
nonhyeon_to_sinsa,8,8,1660,weekday,hourly_monthly,450,-1.9637879265679237,6.416152954101556,-5.933879852294922,25.685245901639345,82.77049180327869,0.28852459016393445,2.2065573770491804,995.8459016393442,1735.2131147540983,True,False,False,True,False,False,False,dry,excellent,morning_rush,0.809155583049799,0.7972999035679845,0.272414490993726,0.008314829687721454,0.6729559748427673,"[0.34782608695652173, 0.6666666666666666, 0.6729559748427673, 0.8660254037844387, -0.4999999999999998, -0.8660254037844384, -0.5000000000000004, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0.7614207650273225, 0.8277049180327869, 0.14710382513661202, 0.009617486338797814, 0.0, 1, 0, 0, 1, 0, 0, 0]",0.8381568747753163
nonhyeon_to_sinsa,8,9,1663,weekday,hourly_monthly,450,-1.9637879265679237,6.416152954101556,-5.933879852294922,12.5,65.0,0.0,2.3,1013.0,15000.0,True,False,False,False,True,False,False,dry,good,morning_rush,0.560377358490566,0.5882352941176471,0.2839506172839506,0.0,0.6823899371069182,"[0.34782608695652173, 0.75, 0.6823899371069182, 0.8660254037844387, -0.4999999999999998, -1.0, -1.8369701987210297e-16, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0.5416666666666666, 0.65, 0.15333333333333332, 0.0, 0.0, 1, 0, 0, 0, 1, 0, 0]",0.9089606417867871
nonhyeon_to_sinsa,9,1,1689,weekday,hourly_monthly,450,-1.9637879265679237,6.416152954101556,-5.933879852294922,-4.016949152542373,72.11864406779661,0.6677966101694915,2.5898305084745763,1014.3881355932203,1517.864406779661,True,False,False,True,False,False,False,dry,excellent,morning_rush,0.2487368084425967,0.6719840478564307,0.31973216154007117,0.019244859082694278,0.7641509433962265,"[0.391304347826087, 0.08333333333333333, 0.7641509433962265, 0.7071067811865476, -0.7071067811865475, 0.49999999999999994, 0.8660254037844387, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0.26638418079096043, 0.7211864406779661, 0.1726553672316384, 0.02225988700564972, 0.0, 1, 0, 0, 1, 0, 0, 0]",0.2096655688070811
nonhyeon_to_sinsa,9,2,1720,weekday,hourly_monthly,450,-1.9637879265679237,6.416152954101556,-5.933879852294922,-0.01999999999999995,70.05454545454545,0.025454545454545452,2.3545454545454545,1015.9490909090908,1472.3454545454545,True,False,False,True,False,False,False,dry,excellent,morning_rush,0.3241509433962264,0.6477005347593582,0.29068462401795736,0.000733560387739062,0.8616352201257862,"[0.391304347826087, 0.16666666666666666, 0.8616352201257862, 0.7071067811865476, -0.7071067811865475, 0.8660254037844386, 0.5000000000000001, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0.333, 0.7005454545454545, 0.15696969696969695, 0.0008484848484848484, 0.0, 1, 0, 0, 1, 0, 0, 0]",0.246437501010471
nonhyeon_to_sinsa,9,3,1728,weekday,hourly_monthly,450,-1.9637879265679237,6.416152954101556,-5.933879852294922,7.852542372881356,58.6271186440678,0.04745762711864406,2.1847457627118647,1010.5796610169491,1460.3389830508474,True,False,False,True,False,False,False,dry,excellent,morning_rush,0.47268947873361045,0.5132602193419741,0.26972169910023025,0.0013676549601914715,0.8867924528301887,"[0.391304347826087, 0.25, 0.8867924528301887, 0.7071067811865476, -0.7071067811865475, 1.0, 6.123233995736766e-17, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0.4642090395480226, 0.586271186440678, 0.1456497175141243, 0.001581920903954802, 0.0, 1, 0, 0, 1, 0, 0, 0]",0.521089940821655
nonhyeon_to_sinsa,9,4,1736,weekday,hourly_monthly,450,-1.9637879265679237,6.416152954101556,-5.933879852294922,12.60392156862745,64.37254901960785,0.11764705882352941,2.327450980392157,1004.8980392156864,1646.0,True,False,False,True,False,False,False,dry,excellent,morning_rush,0.5623381428042915,0.5808535178777393,0.28733962720890827,0.003390405153415833,0.9119496855345912,"[0.391304347826087, 0.3333333333333333, 0.9119496855345912, 0.7071067811865476, -0.7071067811865475, 0.8660254037844387, -0.4999999999999998, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0.5433986928104575, 0.6437254901960785, 0.15516339869281046, 0.00392156862745098, 0.0, 1, 0, 0, 1, 0, 0, 0]",0.7158145663329822
nonhyeon_to_sinsa,9,5,1753,weekday,hourly_monthly,450,-1.9637879265679237,6.416152954101556,-5.933879852294922,18.8672131147541,66.32786885245902,0.30163934426229505,2.2180327868852463,1003.2983606557376,1711.377049180328,True,False,False,True,False,False,False,dry,excellent,morning_rush,0.6805134549953603,0.6038572806171649,0.27383120825743784,0.008692776491708791,0.9654088050314465,"[0.391304347826087, 0.4166666666666667, 0.9654088050314465, 0.7071067811865476, -0.7071067811865475, 0.49999999999999994, -0.8660254037844387, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0.6477868852459017, 0.6632786885245902, 0.14786885245901643, 0.010054644808743168, 0.0, 1, 0, 0, 1, 0, 0, 0]",0.8024860040418836
nonhyeon_to_sinsa,9,6,1764,weekday,hourly_monthly,450,-1.9637879265679237,6.416152954101556,-5.933879852294922,22.75423728813559,75.42372881355932,0.10508474576271187,1.9186440677966101,997.3067796610169,1707.1186440677966,True,False,False,True,False,False,False,dry,excellent,morning_rush,0.7538535337384074,0.7108673978065803,0.2368696379995815,0.003028378840423973,1.0,"[0.391304347826087, 0.5, 1.0, 0.7071067811865476, -0.7071067811865475, 1.2246467991473532e-16, -1.0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0.7125706214689266, 0.7542372881355932, 0.127909604519774, 0.0035028248587570623, 0.0, 1, 0, 0, 1, 0, 0, 0]",0.8024860040418836
nonhyeon_to_sinsa,9,7,1720,weekday,hourly_monthly,450,-1.9637879265679237,6.416152954101556,-5.933879852294922,26.243859649122808,84.52631578947368,0.2947368421052632,1.9947368421052631,997.4666666666667,1383.0877192982457,True,False,False,True,False,False,False,dry,excellent,morning_rush,0.8196954650777888,0.8179566563467492,0.24626380766731645,0.00849385712118914,0.8616352201257862,"[0.391304347826087, 0.5833333333333334, 0.8616352201257862, 0.7071067811865476, -0.7071067811865475, -0.4999999999999997, -0.8660254037844388, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0.7707309941520468, 0.8452631578947368, 0.13298245614035087, 0.009824561403508772, 0.0, 1, 0, 0, 1, 0, 0, 0]",0.7691389328552758
nonhyeon_to_sinsa,9,8,1728,weekday,hourly_monthly,450,-1.9637879265679237,6.416152954101556,-5.933879852294922,26.581967213114755,79.42622950819673,0.1737704918032787,2.154098360655738,995.8344262295083,1797.5409836065573,True,False,False,True,False,False,False,dry,excellent,morning_rush,0.8260748530776368,0.7579556412729027,0.2659380692167578,0.005007795152832239,0.8867924528301887,"[0.391304347826087, 0.6666666666666666, 0.8867924528301887, 0.7071067811865476, -0.7071067811865475, -0.8660254037844384, -0.5000000000000004, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0.7763661202185792, 0.7942622950819672, 0.1436065573770492, 0.005792349726775957, 0.0, 1, 0, 0, 1, 0, 0, 0]",0.7705361738166028
nonhyeon_to_sinsa,9,9,1723,weekday,hourly_monthly,450,-1.9637879265679237,6.416152954101556,-5.933879852294922,12.5,65.0,0.0,2.3,1013.0,15000.0,True,False,False,False,True,False,False,dry,good,morning_rush,0.560377358490566,0.5882352941176471,0.2839506172839506,0.0,0.8710691823899371,"[0.391304347826087, 0.75, 0.8710691823899371, 0.7071067811865476, -0.7071067811865475, -1.0, -1.8369701987210297e-16, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0.5416666666666666, 0.65, 0.15333333333333332, 0.0, 0.0, 1, 0, 0, 0, 1, 0, 0]",0.8534606417867873
nonhyeon_to_sinsa,17,1,1888,weekday,hourly_monthly,450,-1.9637879265679237,6.416152954101556,-5.933879852294922,1.4827586206896552,52.44827586206897,0.0,2.622413793103448,1012.3551724137931,1735.6206896551723,True,False,False,True,False,False,False,dry,excellent,evening_reverse,0.35250487963565386,0.44056795131845844,0.32375478927203066,0.0,0.0,"[0.7391304347826086, 0.08333333333333333, 0.0, -0.9659258262890683, -0.25881904510252063, 0.49999999999999994, 0.8660254037844387, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0.35804597701149427, 0.5244827586206897, 0.17482758620689653, 0.0, 0.0, 1, 0, 0, 1, 0, 0, 0]",0.45281688079950905
nonhyeon_to_sinsa,17,2,1993,weekday,hourly_monthly,450,-1.9637879265679237,6.416152954101556,-5.933879852294922,6.274074074074075,42.592592592592595,0.0,2.838888888888889,1013.7185185185185,1737.9259259259259,True,False,False,True,False,False,False,dry,excellent,evening_reverse,0.4429070580013976,0.3246187363834423,0.35048010973936905,0.0,0.0,"[0.7391304347826086, 0.16666666666666666, 0.0, -0.9659258262890683, -0.25881904510252063, 0.8660254037844386, 0.5000000000000001, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0.43790123456790125, 0.42592592592592593, 0.18925925925925927, 0.0, 0.0, 1, 0, 0, 1, 0, 0, 0]",0.7410574801001102
nonhyeon_to_sinsa,17,3,2014,weekday,hourly_monthly,450,-1.9637879265679237,6.416152954101556,-5.933879852294922,14.75,37.775862068965516,0.0,3.2896551724137932,1007.6172413793104,1722.2586206896551,True,False,False,True,False,False,False,dry,excellent,evening_reverse,0.6028301886792453,0.26795131845841785,0.40613026819923376,0.0,0.0,"[0.7391304347826086, 0.25, 0.0, -0.9659258262890683, -0.25881904510252063, 1.0, 6.123233995736766e-17, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0.5791666666666667, 0.37775862068965516, 0.2193103448275862, 0.0, 0.0, 1, 0, 0, 1, 0, 0, 0]",1.1180769161815378
nonhyeon_to_sinsa,17,4,2006,weekday,hourly_monthly,450,-1.9637879265679237,6.416152954101556,-5.933879852294922,17.062,47.94,0.012,3.168,1002.5,1763.52,True,False,False,True,False,False,False,dry,excellent,evening_reverse,0.6464528301886793,0.38752941176470584,0.39111111111111113,0.000345821325648415,0.0,"[0.7391304347826086, 0.3333333333333333, 0.0, -0.9659258262890683, -0.25881904510252063, 0.8660254037844387, -0.4999999999999998, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0.6176999999999999, 0.4794, 0.2112, 0.0004, 0.0, 1, 0, 0, 1, 0, 0, 0]",0.9586088444460721
nonhyeon_to_sinsa,17,5,2060,weekday,hourly_monthly,450,-1.9637879265679237,6.416152954101556,-5.933879852294922,23.586666666666666,48.583333333333336,0.2733333333333333,3.1766666666666667,1001.1733333333334,1854.2666666666667,True,False,False,True,False,False,False,dry,excellent,evening_reverse,0.7695597484276728,0.3950980392156863,0.39218106995884777,0.007877041306436117,0.0,"[0.7391304347826086, 0.4166666666666667, 0.0, -0.9659258262890683, -0.25881904510252063, 0.49999999999999994, -0.8660254037844387, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0.7264444444444444, 0.48583333333333334, 0.2117777777777778, 0.00911111111111111, 0.0, 1, 0, 0, 1, 0, 0, 0]",0.958441404446072
nonhyeon_to_sinsa,17,6,1966,weekday,hourly_monthly,450,-1.9637879265679237,6.416152954101556,-5.933879852294922,26.586206896551722,59.706896551724135,0.006896551724137932,2.856896551724138,995.3586206896553,1876.5,True,False,False,True,False,False,False,dry,excellent,evening_reverse,0.8261548471047494,0.5259634888438134,0.35270327799063433,0.00019874788830368678,0.0,"[0.7391304347826086, 0.5, 0.0, -0.9659258262890683, -0.25881904510252063, 1.2246467991473532e-16, -1.0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0.7764367816091954, 0.5970689655172413, 0.19045977011494253, 0.00022988505747126439, 0.0, 1, 0, 0, 1, 0, 0, 0]",0.925303855379776
nonhyeon_to_sinsa,17,7,1923,weekday,hourly_monthly,450,-1.9637879265679237,6.416152954101556,-5.933879852294922,28.792857142857144,72.33928571428571,0.5571428571428572,2.8607142857142853,995.9178571428572,1731.642857142857,True,False,False,True,False,False,False,dry,excellent,evening_reverse,0.867789757412399,0.674579831932773,0.35317460317460314,0.016055990119390694,0.0,"[0.7391304347826086, 0.5833333333333334, 0.0, -0.9659258262890683, -0.25881904510252063, -0.4999999999999997, -0.8660254037844388, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0.8132142857142858, 0.7233928571428571, 0.1907142857142857, 0.018571428571428572, 0.0, 1, 0, 0, 1, 0, 0, 0]",0.8755642310369046
nonhyeon_to_sinsa,17,8,1908,weekday,hourly_monthly,450,-1.9637879265679237,6.416152954101556,-5.933879852294922,29.363333333333333,69.4,0.6533333333333332,2.828333333333333,993.8983333333333,1927.3333333333333,True,False,False,True,False,False,False,dry,excellent,evening_reverse,0.8785534591194969,0.64,0.34917695473251026,0.018828049951969256,0.0,"[0.7391304347826086, 0.6666666666666666, 0.0, -0.9659258262890683, -0.25881904510252063, -0.8660254037844384, -0.5000000000000004, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0.8227222222222221, 0.6940000000000001, 0.18855555555555553, 0.021777777777777774, 0.0, 1, 0, 0, 1, 0, 0, 0]",0.8629149711399834
nonhyeon_to_sinsa,17,9,1899,weekday,hourly_monthly,450,-1.9637879265679237,6.416152954101556,-5.933879852294922,12.5,65.0,0.0,2.3,1013.0,15000.0,True,False,False,False,True,False,False,dry,good,evening_reverse,0.560377358490566,0.5882352941176471,0.2839506172839506,0.0,0.0,"[0.7391304347826086, 0.75, 0.0, -0.9659258262890683, -0.25881904510252063, -1.0, -1.8369701987210297e-16, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0.5416666666666666, 0.65, 0.15333333333333332, 0.0, 0.0, 1, 0, 0, 0, 1, 0, 0]",1.0160442059654657
nonhyeon_to_sinsa,18,1,1878,weekday,hourly_monthly,450,-1.9637879265679237,6.416152954101556,-5.933879852294922,0.37796610169491535,55.47457627118644,0.02372881355932203,2.4983050847457626,1012.8084745762711,1706.406779661017,True,False,False,True,False,False,False,dry,excellent,evening_reverse,0.3316597377678286,0.4761714855433699,0.3084327265118226,0.0006838274800957358,0.0,"[0.782608695652174, 0.08333333333333333, 0.0, -1.0, -1.8369701987210297e-16, 0.49999999999999994, 0.8660254037844387, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0.33963276836158196, 0.5547457627118644, 0.16655367231638418, 0.000790960451977401, 0.0, 1, 0, 0, 1, 0, 0, 0]",0.34554480365389095
nonhyeon_to_sinsa,18,2,1921,weekday,hourly_monthly,450,-1.9637879265679237,6.416152954101556,-5.933879852294922,4.8145454545454545,46.21818181818182,0.0,2.6399999999999997,1013.9945454545453,1751.3818181818183,True,False,False,True,False,False,False,dry,excellent,evening_reverse,0.415368782161235,0.3672727272727273,0.3259259259259259,0.0,0.0,"[0.782608695652174, 0.16666666666666666, 0.0, -1.0, -1.8369701987210297e-16, 0.8660254037844386, 0.5000000000000001, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0.41357575757575754, 0.4621818181818182, 0.176, 0.0, 0.0, 1, 0, 0, 1, 0, 0, 0]",0.6550090037272138
nonhyeon_to_sinsa,18,3,1928,weekday,hourly_monthly,450,-1.9637879265679237,6.416152954101556,-5.933879852294922,13.128813559322035,42.11864406779661,0.0,3.323728813559322,1007.9610169491525,1710.457627118644,True,False,False,True,False,False,False,dry,excellent,evening_reverse,0.5722417652702271,0.3190428713858425,0.4103368905628793,0.0,0.0,"[0.782608695652174, 0.25, 0.0, -1.0, -1.8369701987210297e-16, 1.0, 6.123233995736766e-17, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0.5521468926553672, 0.42118644067796607, 0.22158192090395482, 0.0, 0.0, 1, 0, 0, 1, 0, 0, 0]",1.0393654804587331
